,Excitement,Happy,Pleasant,Surprise,Fear,Angry,max_value,clean_text,created_at,label
59175,0,1,0,0,0,0,1,": Manager Joy and her ""roasted chestnut"" hat. She's the cutest!",Sun Mar 15 05:11:49 +0000 2020,Happy
59462,0,1,0,0,0,0,1,: Joy Instagram (4P) http…,Sun Mar 15 05:11:56 +0000 2020,Happy
59615,0,1,0,0,0,0,1,": New lambs! Born at am this morning, hungry, happy and healthy. Hope all of you are too. healthy …",Sun Mar 15 05:12:00 +0000 2020,Happy
59982,0,2,0,0,0,0,2,natureart …,Sun Mar 15 05:13:08 +0000 2020,Happy
60045,0,1,0,0,0,0,1,Cipher- Poetry Vibe …,Sun Mar 15 05:13:25 +0000 2020,Happy
60252,0,1,0,0,0,0,1,: Sunset PHOTOGRAPHY by Dilu Ali …,Sun Mar 15 05:14:15 +0000 2020,Happy
60636,0,1,0,0,0,0,1,thats the power ..looks like …,Sun Mar 15 05:15:24 +0000 2020,Happy
61036,0,1,0,0,0,0,1,: Joy Instagram (2V),Sun Mar 15 05:15:34 +0000 2020,Happy
61216,0,2,0,0,0,0,2,: Happy ! Have a happy day! …,Sun Mar 15 05:16:38 +0000 2020,Happy
61474,0,1,0,0,0,0,1,: Mini speed massaging vibrator …,Sun Mar 15 05:17:44 +0000 2020,Happy
61661,0,1,0,0,0,0,1,Sending y’all Have a great day ️,Sun Mar 15 05:18:49 +0000 2020,Happy
62084,0,2,0,0,0,0,2,star review:,Sun Mar 15 05:19:59 +0000 2020,Happy
62282,0,1,0,0,0,0,1,: My most liked video on my locked account,Sun Mar 15 05:20:04 +0000 2020,Happy
62527,0,1,0,0,0,0,1,: Sky View PHOTOGRAPHY by Dilu Ali …,Sun Mar 15 05:21:10 +0000 2020,Happy
63030,0,1,0,0,0,0,1,": Vanilla mint scented lotion gift set 🤗click link, buy now, &amp; gift🤗 …",Sun Mar 15 05:22:22 +0000 2020,Happy
63174,0,1,0,0,0,0,1,Listening to some exclusive mixes from the one and only legend RIP. Share the …,Sun Mar 15 05:22:26 +0000 2020,Happy
64178,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 05:22:50 +0000 2020,Happy
64289,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 05:23:52 +0000 2020,Happy
64424,0,1,0,0,0,0,1,Keep that happy even when times are hard.... Jarun Lake,Sun Mar 15 05:24:56 +0000 2020,Happy
64582,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 05:25:59 +0000 2020,Happy
64652,0,1,0,0,0,0,1,It's : -03-15T13:23:01.6199990Z …,Sun Mar 15 05:26:01 +0000 2020,Happy
65270,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (1/2),Sun Mar 15 05:27:16 +0000 2020,Happy
65994,0,1,0,0,0,0,1,Enjoy your time.....,Sun Mar 15 05:28:34 +0000 2020,Happy
66207,0,1,0,0,0,0,1,: | /_imyour_joy Instagram Update …,Sun Mar 15 05:29:39 +0000 2020,Happy
66561,0,1,0,0,0,0,1,": Join to our club: Don't waste your time, just click and join …",Sun Mar 15 05:29:48 +0000 2020,Happy
66980,0,1,0,0,0,0,1,A big can of by,Sun Mar 15 05:30:58 +0000 2020,Happy
67300,0,1,0,0,0,0,1,Help Kody and Caleb Become Parents Please Help my…,Sun Mar 15 05:31:06 +0000 2020,Happy
67460,0,1,0,0,0,0,1,Help Kody and Caleb Become Parents Please Help my…,Sun Mar 15 05:32:10 +0000 2020,Happy
67871,0,1,0,0,0,0,1,": The whole ""Handsome Tigers"" team watching Joy and saying how cute she is! …",Sun Mar 15 05:33:21 +0000 2020,Happy
68477,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 05:33:35 +0000 2020,Happy
68920,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 05:35:46 +0000 2020,Happy
69409,0,2,0,0,0,0,2,: Happy ! Have a happy day! …,Sun Mar 15 05:36:58 +0000 2020,Happy
69444,0,1,0,0,0,0,1,Eat and smile. Hungry for fun. On …,Sun Mar 15 05:36:59 +0000 2020,Happy
69620,0,1,0,0,0,0,1,"love stung / / — about , , posted on .",Sun Mar 15 05:37:03 +0000 2020,Happy
69969,0,1,0,0,0,0,1,: Trying out the new toy …,Sun Mar 15 05:27:12 +0000 2020,Happy
70262,0,1,0,0,0,0,1,: JUMP AND MEW it's …,Sun Mar 15 05:28:19 +0000 2020,Happy
70657,0,1,0,0,0,0,1,: wants sex. wants . wants both.,Sun Mar 15 05:29:29 +0000 2020,Happy
70937,0,1,0,0,0,0,1,: I love the way your eyes dance with mine in our silence …,Sun Mar 15 05:30:36 +0000 2020,Happy
71343,0,1,0,0,0,0,1,": The whole ""Handsome Tigers"" team watching Joy and saying how cute she is! …",Sun Mar 15 05:31:46 +0000 2020,Happy
71452,0,1,0,0,0,0,1,: Watching my all time favorite movie of Stylish Star in miniscreen. made me happy Feel of this song.…,Sun Mar 15 05:32:48 +0000 2020,Happy
71466,0,1,0,0,0,0,1,: JUMP AND MEW it's …,Sun Mar 15 05:33:49 +0000 2020,Happy
72042,0,1,0,0,0,0,1,playing on : Back Baby (Original Mi by Dog! Tune in now and enjoy sound of,Sun Mar 15 05:34:02 +0000 2020,Happy
74046,0,1,0,0,0,0,1,"I My , They me",Sun Mar 15 05:35:51 +0000 2020,Happy
75398,0,1,0,0,0,0,1,LoveOwl2 by …,Sun Mar 15 05:36:24 +0000 2020,Happy
75455,0,1,0,0,0,0,1,": Life will love you when you; Fight it bravely, Love it sincerely, And always see its beautiful face ️ https:…",Sun Mar 15 05:37:25 +0000 2020,Happy
75568,0,1,0,0,0,0,1,"""Even so ye also outwardly appear righteous unto men, but within ye are full of hypocrisy and iniquity."" ~Matthew :28",Sun Mar 15 05:38:29 +0000 2020,Happy
75981,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 05:38:38 +0000 2020,Happy
76115,0,1,0,0,0,0,1,Post a visit to my Da’ this is minutes of self-imposed-isolation.,Sun Mar 15 05:39:41 +0000 2020,Happy
77327,0,1,0,0,0,0,1,As I have told you before ... You will always be beautiful Vanessa to me you,Sun Mar 15 05:40:11 +0000 2020,Happy
77566,0,1,0,0,0,0,1,Let’s make this us a time we come together to support each other …,Sun Mar 15 05:41:17 +0000 2020,Happy
78626,0,1,0,0,0,0,1,Lovely morning in town with me mum and Jenno,Sun Mar 15 05:41:43 +0000 2020,Happy
79965,0,1,0,0,0,0,1,: Congratulations to Mr &amp; Mrs Mashigoane ️️️️,Sun Mar 15 05:42:15 +0000 2020,Happy
80116,0,1,0,0,0,0,1,"Time for food! Guten Appetit, Welt! …",Sun Mar 15 05:43:19 +0000 2020,Happy
80155,0,1,0,0,0,0,1,If I have to self isolate this will be me 🥰 …,Sun Mar 15 05:43:20 +0000 2020,Happy
80199,0,1,0,0,0,0,1,Roosevelt Baker - We Belong Together on Delicious,Sun Mar 15 05:44:21 +0000 2020,Happy
80378,0,1,0,0,0,0,1,: I love that ass 🥰,Sun Mar 15 05:45:26 +0000 2020,Happy
81107,0,1,0,0,0,0,1,dude ! …,Sun Mar 15 05:45:43 +0000 2020,Happy
82050,0,2,0,0,0,0,2,Hey guys plz watch the full video on my YouTube channel …,Sun Mar 15 05:46:05 +0000 2020,Happy
82157,0,1,0,0,0,0,1,LOVE YOURSELF. …,Sun Mar 15 05:47:08 +0000 2020,Happy
82367,0,1,0,0,0,0,1,Live Life To The Fullest!!️ …,Sun Mar 15 05:48:13 +0000 2020,Happy
82427,0,1,0,0,0,0,1,Aline &amp; Thiago …,Sun Mar 15 05:49:15 +0000 2020,Happy
82554,0,1,0,0,0,0,1,": !! Save , boy CHAPPIE who is used to his life &amp; freedom &amp; is stressed in a cage…",Sun Mar 15 05:49:38 +0000 2020,Happy
82561,0,1,0,0,0,0,1,Tell me how would you fuck me Station,Sun Mar 15 05:49:48 +0000 2020,Happy
83129,0,1,0,0,0,0,1,Isn`t it awesome?,Sun Mar 15 05:50:32 +0000 2020,Happy
83273,0,1,0,0,0,0,1,folks🤓🤘 …,Sun Mar 15 05:50:36 +0000 2020,Happy
83706,0,1,0,0,0,0,1,Love and let others love you. 🥰 …,Sun Mar 15 05:51:46 +0000 2020,Happy
83754,0,1,0,0,0,0,1,Beauty PHOTOGRAPHY by Dilu Ali …,Sun Mar 15 05:52:47 +0000 2020,Happy
83816,0,1,0,0,0,0,1,if you feel Connected RT Now! …,Sun Mar 15 05:53:49 +0000 2020,Happy
84554,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 05:53:56 +0000 2020,Happy
85366,0,1,0,0,0,0,1,": The whole ""Handsome Tigers"" team watching Joy and saying how cute she is! …",Sun Mar 15 05:54:26 +0000 2020,Happy
87255,0,1,0,0,0,0,1,Papito the best boy - good at chilling! . . . …,Sun Mar 15 05:54:40 +0000 2020,Happy
87473,0,1,0,0,0,0,1,I don’t need that kind of negativity and Nope toilet paper is g that’s it; no top ups …,Sun Mar 15 05:55:23 +0000 2020,Happy
87493,0,1,0,0,0,0,1,My wee little wutruck,Sun Mar 15 05:56:16 +0000 2020,Happy
87888,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (2/2),Sun Mar 15 05:57:26 +0000 2020,Happy
87944,0,1,0,0,0,0,1,: God’s answer to sin is love.,Sun Mar 15 05:58:27 +0000 2020,Happy
88185,0,1,0,0,0,0,1,This looks like Romeo and Juliette but Juliet is the guy,Sun Mar 15 05:58:33 +0000 2020,Happy
89375,0,1,0,0,0,0,1,It's : -03-15T13:33:02.1644086Z …,Sun Mar 15 06:00:02 +0000 2020,Happy
89877,0,1,0,0,0,0,1,who did this... …,Sun Mar 15 06:01:14 +0000 2020,Happy
90448,0,1,0,0,0,0,1,Fuck you …,Sun Mar 15 06:03:27 +0000 2020,Happy
90608,0,1,0,0,0,0,1,Xxxtentacion - Changes ( Cover by Being mimi ) via …,Sun Mar 15 06:04:31 +0000 2020,Happy
90702,0,2,0,0,0,0,2,: Happy ! Have a happy day! …,Sun Mar 15 06:04:43 +0000 2020,Happy
91884,0,1,0,0,0,0,1,"Happy Sunday from Luna the prettiest, cuddliest little pibble 🥰",Sun Mar 15 06:05:02 +0000 2020,Happy
91991,0,1,0,0,0,0,1,: Miss You.Joy～QuQ,Sun Mar 15 06:05:05 +0000 2020,Happy
92228,0,1,0,0,0,0,1,: QUICK for RETWEET &amp; FOLLOW US for the chance to Spread the ends th of M…,Sun Mar 15 06:05:13 +0000 2020,Happy
92546,0,1,0,0,1,0,1,: …,Sun Mar 15 06:06:18 +0000 2020,Happy
92557,0,1,0,0,0,0,1,: Do you agree?,Sun Mar 15 06:06:18 +0000 2020,Happy
92561,0,1,0,0,0,0,1,: Hey guys️ …,Sun Mar 15 06:07:18 +0000 2020,Happy
92912,0,1,0,0,0,0,1,A song I wrote earlier this year. Thank you jesus Abeokuta,Sun Mar 15 06:07:27 +0000 2020,Happy
93137,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 06:08:32 +0000 2020,Happy
93813,0,1,0,0,0,0,1,": make this as a note, 'how you makes matters more than how much money you make'. Hence do what you …",Sun Mar 15 06:08:48 +0000 2020,Happy
94159,0,1,0,0,0,0,1,Check out Fruit Flake's video!,Sun Mar 15 06:09:57 +0000 2020,Happy
94514,0,1,0,0,0,0,1,kiss kiss fall in !!!^-^,Sun Mar 15 06:10:05 +0000 2020,Happy
94698,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 06:11:09 +0000 2020,Happy
94739,0,1,0,0,0,0,1,: You have to the of the ... anything get a roll of …,Sun Mar 15 06:11:50 +0000 2020,Happy
94762,0,1,0,0,0,0,1,: Night ride. ◼︎ ◼︎ …,Sun Mar 15 06:12:11 +0000 2020,Happy
94832,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (2/2),Sun Mar 15 06:13:13 +0000 2020,Happy
94911,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 06:14:15 +0000 2020,Happy
94978,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (1/2),Sun Mar 15 06:15:17 +0000 2020,Happy
95264,0,1,0,0,0,0,1,Creative Terrarium Vase With Vivid Flowers,Sun Mar 15 06:15:23 +0000 2020,Happy
95625,0,1,0,0,0,0,1,: Happy and from via …,Sun Mar 15 06:16:32 +0000 2020,Happy
96321,0,1,0,0,0,0,1,Your Life and Your Story can Provide to Someone Else …,Sun Mar 15 06:17:49 +0000 2020,Happy
96441,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 06:17:52 +0000 2020,Happy
96593,0,1,0,0,0,0,1,I am healthy and filled with energy. …,Sun Mar 15 06:18:56 +0000 2020,Happy
96780,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 06:19:01 +0000 2020,Happy
96842,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 06:19:20 +0000 2020,Happy
97376,0,1,0,0,0,0,1,: QUICK for RETWEET &amp; FOLLOW US for the chance to Spread the ends th of M…,Sun Mar 15 06:20:15 +0000 2020,Happy
97603,0,1,0,0,0,0,1,I'm Coming for everything they said i Could't have . . …,Sun Mar 15 06:21:21 +0000 2020,Happy
97999,0,1,0,0,0,0,1,playing on : by ! Tune in now and enjoy sound of,Sun Mar 15 06:21:31 +0000 2020,Happy
98027,0,1,0,0,0,0,1,: Perfect One,Sun Mar 15 06:22:32 +0000 2020,Happy
98545,0,1,0,0,0,0,1,Now playing on Todays: Big Jet Plane by Alok &amp; Mathieu Koss! Tune in now. …,Sun Mar 15 06:23:44 +0000 2020,Happy
98686,0,1,0,0,0,0,1,: The artist's heart is a realm of eternal adventure. ~Anne Scottlin …,Sun Mar 15 06:24:48 +0000 2020,Happy
98987,0,1,0,0,0,0,1,: Performing live tomorrow …,Sun Mar 15 06:25:55 +0000 2020,Happy
99462,0,1,0,0,0,0,1,: Fuckkkk me …,Sun Mar 15 06:26:06 +0000 2020,Happy
100042,0,1,0,0,0,0,1,: Happy and from via …,Sun Mar 15 06:27:20 +0000 2020,Happy
100226,0,1,0,0,0,0,1,Check out my Instagram art page .am.houda ️ …,Sun Mar 15 06:27:24 +0000 2020,Happy
100263,0,1,0,0,0,0,1,: Joy Instagram (4P) http…,Sun Mar 15 06:28:25 +0000 2020,Happy
101824,0,2,0,0,0,0,2,: Happy ! Have a happy day! …,Sun Mar 15 06:29:02 +0000 2020,Happy
102494,0,1,0,0,0,0,1,: Have a great day. {click on painting for music) h…,Sun Mar 15 06:30:18 +0000 2020,Happy
102543,0,1,0,0,0,0,1,: A is one of creations highlights. dogsarejoy,Sun Mar 15 06:31:19 +0000 2020,Happy
103215,0,1,0,0,0,0,1,Contigo Travel Mugs Leak Proof hours Hot. hours Cold oz. ml N8000,Sun Mar 15 06:32:35 +0000 2020,Happy
103925,0,1,0,0,0,0,1,"“If you want to cure the world, don’t emanate fear - emanate love.” Ram Das",Sun Mar 15 06:33:53 +0000 2020,Happy
104441,0,1,0,0,0,0,1,"Sunday Morning Sketch Jacksonville, Florida",Sun Mar 15 06:34:05 +0000 2020,Happy
105338,0,1,0,0,0,0,1,The true wisdom is that we never stop learning. ️🇺🇸 sportingglobal . . . . . . …,Sun Mar 15 06:34:26 +0000 2020,Happy
105568,0,1,0,0,0,0,1,: The true wisdom is that we never stop learning. ️🇺🇸 sportingglobal . . . . . . …,Sun Mar 15 06:35:32 +0000 2020,Happy
106161,0,1,0,0,0,0,1,playing on : Fiesta Del Amor (Kinky Vocal Remi by ! Tune in now and enjoy sound of,Sun Mar 15 06:36:46 +0000 2020,Happy
106849,0,1,0,0,0,0,1,: Contigo Travel Mugs Leak Proof hours Hot. hours Cold oz. ml N8000,Sun Mar 15 06:40:03 +0000 2020,Happy
107242,0,1,0,0,0,0,1,: Beauty PHOTOGRAPHY by Dilu Ali …,Sun Mar 15 06:40:12 +0000 2020,Happy
107423,0,1,0,0,0,0,1,"en Barcelona, Spain. Gracia",Sun Mar 15 06:40:16 +0000 2020,Happy
107526,0,1,0,0,0,0,1,“This sh*t is real” Get ready for the first episode you’ve (Seen) of the,Sun Mar 15 06:40:18 +0000 2020,Happy
107960,0,1,0,0,0,0,1,this,Sun Mar 15 06:40:29 +0000 2020,Happy
108664,0,1,0,0,0,0,1,Love Is Two People Dancing Together! …,Sun Mar 15 06:41:46 +0000 2020,Happy
108863,0,1,0,0,0,0,1,: DODGE SRT Daemon ◼︎ ◼︎ …,Sun Mar 15 06:41:51 +0000 2020,Happy
109831,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 06:42:15 +0000 2020,Happy
112390,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 06:42:18 +0000 2020,Happy
112583,0,1,0,0,0,0,1,: “This sh*t is real” Get ready for the first episode you’ve (Seen) of the,Sun Mar 15 06:43:23 +0000 2020,Happy
112632,0,2,0,0,0,0,2,": The to many in life lies within your . The more that you open your heart, the more , ,…",Sun Mar 15 06:43:24 +0000 2020,Happy
113218,0,1,0,0,0,0,1,: In the Time of and Virus,Sun Mar 15 06:44:38 +0000 2020,Happy
114145,0,1,0,0,0,0,1,Another Great Deal!,Sun Mar 15 06:46:01 +0000 2020,Happy
114489,0,1,0,0,0,0,1,"Fall in when you're , not when you're ..",Sun Mar 15 06:47:09 +0000 2020,Happy
114949,0,1,0,0,0,0,1,": The whole ""Handsome Tigers"" team watching Joy and saying how cute she is! …",Sun Mar 15 06:48:20 +0000 2020,Happy
115017,0,1,0,0,0,0,1,: Contigo Travel Mug Leak Proof hours Hot. hours Cold. oz. ml Matte Black N9000 …,Sun Mar 15 06:49:22 +0000 2020,Happy
115035,0,1,0,0,0,0,1,: His Eyes Are Just Mesmerizing! ️ Love You Champ,Sun Mar 15 06:50:22 +0000 2020,Happy
115446,0,1,0,0,0,0,1,: The greatest healing therapy is friendship and love...,Sun Mar 15 06:51:32 +0000 2020,Happy
115986,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 06:52:46 +0000 2020,Happy
116266,0,1,0,0,0,0,1,Miso mushroom …,Sun Mar 15 06:53:52 +0000 2020,Happy
116942,0,1,0,0,0,0,1,: plum-headed parakeet,Sun Mar 15 07:03:09 +0000 2020,Happy
117140,0,1,0,0,0,0,1,Spread .,Sun Mar 15 07:04:14 +0000 2020,Happy
117867,0,1,0,0,0,0,1,"""And call no [man] your father upon the earth: for one is your Father, which is in heaven."" ~Matthew :9",Sun Mar 15 07:06:32 +0000 2020,Happy
117885,0,1,0,0,0,0,1,"Good morning folks, hope y'all have a blessed day ahead today",Sun Mar 15 07:06:33 +0000 2020,Happy
117991,0,1,0,0,0,0,1,: Your weekly prompt on a theme PROMPT Inspiration fr…,Sun Mar 15 07:06:36 +0000 2020,Happy
118104,0,1,0,0,0,0,1,: Good morning Twitter world Breakfast is served RT if you would love me for your breakfast H…,Sun Mar 15 07:07:38 +0000 2020,Happy
118120,0,1,0,0,0,0,1,️ Well said,Sun Mar 15 07:08:38 +0000 2020,Happy
118432,0,2,0,0,0,0,2,MRT is infectious &amp; the greatest energy there is! RT,Sun Mar 15 07:09:46 +0000 2020,Happy
118964,0,1,0,0,0,0,1,Daily Quote …,Sun Mar 15 07:10:59 +0000 2020,Happy
119140,0,1,0,0,0,0,1,": What makes a successful man? For Massimo Marchini from Italy, it is the he has for his family, the he recei…",Sun Mar 15 07:11:03 +0000 2020,Happy
119142,0,1,0,0,0,0,1,I know you want to be my slave.,Sun Mar 15 07:11:23 +0000 2020,Happy
119530,0,1,0,0,0,0,1,: Wash your hands and look out for people through this crazy time.,Sun Mar 15 07:12:13 +0000 2020,Happy
119693,0,1,0,0,0,0,1,is the best .,Sun Mar 15 07:13:16 +0000 2020,Happy
119764,0,1,0,0,0,0,1,"Hey, I found this cool plaque on Etsy listing at",Sun Mar 15 07:13:38 +0000 2020,Happy
120268,0,1,0,0,0,0,1,Come to me and surprise me with your dick Bernardino,Sun Mar 15 07:14:31 +0000 2020,Happy
120540,0,1,0,0,0,0,1,Love Island runner-up Siannise Fudge turned heads at the British Ethnic Diversity Sports Awards …,Sun Mar 15 07:15:37 +0000 2020,Happy
120593,0,1,0,0,0,0,1,When we are children we seldom think of the future. …,Sun Mar 15 07:16:38 +0000 2020,Happy
120969,0,1,0,0,0,0,1,Joy Instagram Update,Sun Mar 15 07:17:48 +0000 2020,Happy
121399,0,1,0,0,0,0,1,: Firebird - - -,Sun Mar 15 07:18:58 +0000 2020,Happy
121517,0,1,0,0,0,0,1,See my darlins No TP No Problem use a bidet!,Sun Mar 15 07:19:01 +0000 2020,Happy
121745,0,1,0,0,0,0,1,: Colour Wheels …,Sun Mar 15 07:20:07 +0000 2020,Happy
122081,0,1,0,0,0,0,1,: It's Raining Snowballs! …,Sun Mar 15 07:21:16 +0000 2020,Happy
122261,0,1,0,0,0,0,1,"""And greetings in the markets, and to be called of men, Rabbi, Rabbi."" ~Matthew :7",Sun Mar 15 07:21:20 +0000 2020,Happy
123629,0,2,0,0,0,0,2,": need not be spoken, but felt! RT",Sun Mar 15 07:22:53 +0000 2020,Happy
124340,0,1,0,0,0,0,1,"You are love. Two propeties, one oasis - Link in Bio . . . …",Sun Mar 15 07:23:10 +0000 2020,Happy
124402,0,1,0,0,0,0,1,"""And love the uppermost rooms at feasts, and the chief seats in the synagogues,"" ~Matthew :6",Sun Mar 15 07:23:32 +0000 2020,Happy
124567,0,1,0,0,0,0,1,playing on : (Original Mi by ! Tune in now and enjoy sound of,Sun Mar 15 07:24:16 +0000 2020,Happy
125024,0,1,0,0,0,0,1,Follow …,Sun Mar 15 07:24:27 +0000 2020,Happy
125737,0,1,0,0,0,0,1,Butterfly960903: 🥰,Sun Mar 15 07:25:44 +0000 2020,Happy
125861,0,2,0,0,0,0,2,Glad to see followers . Happy with family of,Sun Mar 15 07:26:47 +0000 2020,Happy
126062,0,1,0,0,0,0,1,Isn`t it awesome? Welcome to …,Sun Mar 15 07:27:52 +0000 2020,Happy
126240,0,1,0,0,0,0,1,: My mood before noon IG discover.animal,Sun Mar 15 07:28:56 +0000 2020,Happy
126279,0,1,0,0,0,0,1,I have to leave early. Just got a phone call with good news that requires my attention. to all!,Sun Mar 15 07:29:57 +0000 2020,Happy
126352,0,1,0,0,0,0,1,: CHAIN BREAKER ️,Sun Mar 15 07:30:59 +0000 2020,Happy
126418,0,1,0,0,0,0,1,": Photo by : G. Kantemiris , The Silent Revolution of",Sun Mar 15 07:31:01 +0000 2020,Happy
126956,0,1,0,0,0,0,1,Its easy …,Sun Mar 15 07:32:13 +0000 2020,Happy
127034,0,1,0,0,0,0,1,": The whole ""Handsome Tigers"" team watching Joy and saying how cute she is! …",Sun Mar 15 07:33:16 +0000 2020,Happy
127101,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 07:34:17 +0000 2020,Happy
127333,0,1,0,0,0,0,1,Happiness is not something ready-made. It comes from your own actions.” ― Dalai Lama XIV,Sun Mar 15 07:35:23 +0000 2020,Happy
128676,0,2,0,0,0,0,2,Another day in paradise! …,Sun Mar 15 07:36:55 +0000 2020,Happy
130370,0,1,0,0,0,0,1,": New Year everyone Let's ALL work together to make this year better with kindness, love &amp; above all, Peace https…",Sun Mar 15 07:37:36 +0000 2020,Happy
131047,0,1,0,0,0,0,1,It's The Heart That Matters Most …,Sun Mar 15 07:38:52 +0000 2020,Happy
131718,0,1,0,0,0,0,1,: Our new baby chose us... well she chose me ! …,Sun Mar 15 07:39:08 +0000 2020,Happy
132019,0,1,0,0,0,0,1,Mini Meditation Magnetic with,Sun Mar 15 07:40:15 +0000 2020,Happy
132226,0,1,0,0,0,0,1,": Pray for my home country, Italy I send you my positive vibes",Sun Mar 15 07:40:20 +0000 2020,Happy
134308,0,1,0,0,0,0,1,: +*ok ! i’m horny n++** got *^! no ok ! one +** to * ! + have sex with * ! + ++ *,Sun Mar 15 07:41:10 +0000 2020,Happy
135544,0,1,0,0,0,0,1,: Lets go …,Sun Mar 15 07:41:40 +0000 2020,Happy
135744,0,1,0,0,0,0,1,"""Then spake Jesus to the multitude, and to his disciples,"" ~Matthew :1",Sun Mar 15 07:42:46 +0000 2020,Happy
135829,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 07:42:48 +0000 2020,Happy
135844,0,1,0,0,0,0,1,: The n…,Sun Mar 15 07:43:48 +0000 2020,Happy
136552,0,1,0,0,0,0,1,no appt is necessary …,Sun Mar 15 07:44:05 +0000 2020,Happy
136636,0,1,0,0,0,0,1,no appt is necessary …,Sun Mar 15 07:45:06 +0000 2020,Happy
138019,0,1,0,0,0,0,1,Warning: Will induce serious cravings 🧁 ▫️ ▫️ ▫️ ▫️ ▫️ ▫️ ▫️ ▫️ …,Sun Mar 15 07:46:40 +0000 2020,Happy
139036,0,1,0,0,0,0,1,: …,Sun Mar 15 07:47:04 +0000 2020,Happy
139589,0,1,0,0,0,0,1,Aww wait till end.. she respect it …,Sun Mar 15 07:48:17 +0000 2020,Happy
140765,0,1,0,0,0,0,1,This is soooooo A lil goes a long way ️,Sun Mar 15 07:50:45 +0000 2020,Happy
141281,0,1,0,0,0,0,1,"When I see him, I remember everything he did for me...",Sun Mar 15 07:50:57 +0000 2020,Happy
141411,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 07:51:00 +0000 2020,Happy
141482,0,1,0,0,0,0,1,Time to of our -Now is the perfect time to show to others simply by; …,Sun Mar 15 07:52:02 +0000 2020,Happy
141485,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 07:53:02 +0000 2020,Happy
143390,0,1,0,0,0,0,1,: Gift for for by via …,Sun Mar 15 07:54:48 +0000 2020,Happy
143882,0,1,0,0,0,0,1,": A story from the Dark Ages, when a young Monk fell in on 🧡A Druid's Magic to the Durstan series, i…",Sun Mar 15 07:55:01 +0000 2020,Happy
144299,0,3,0,0,0,0,3,: Love is not what you say. Love is what you do.,Sun Mar 15 07:55:11 +0000 2020,Happy
144499,0,1,0,0,0,0,1,I can conquer the world with one hand as long as you are holding the other. ~,Sun Mar 15 07:56:16 +0000 2020,Happy
144585,0,1,0,0,0,0,1,: Eating samgyeopsal!!!~,Sun Mar 15 07:56:28 +0000 2020,Happy
144796,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 07:56:43 +0000 2020,Happy
144844,0,1,0,0,0,0,1,": Loyalty , dignity , integrity , morals , a good heart and good character. …",Sun Mar 15 07:57:24 +0000 2020,Happy
145128,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 07:58:31 +0000 2020,Happy
145147,0,1,0,0,0,0,1,: Joystagram (4P),Sun Mar 15 07:59:32 +0000 2020,Happy
145458,0,2,0,0,0,0,2,: Good Grace,Sun Mar 15 07:59:39 +0000 2020,Happy
145847,0,3,0,0,0,0,3,: Leave footprints of love and kindness wherever you go. …,Sun Mar 15 08:00:28 +0000 2020,Happy
146072,0,1,0,0,0,0,1,: The artist's heart is a realm of eternal adventure. ~Anne Scottlin …,Sun Mar 15 08:00:54 +0000 2020,Happy
146265,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 08:01:12 +0000 2020,Happy
147236,0,1,0,0,0,0,1,Captured before running,Sun Mar 15 08:01:21 +0000 2020,Happy
147842,0,1,0,0,0,0,1,: will cure will help us recover will be the new world currency $DGB will make m…,Sun Mar 15 08:02:36 +0000 2020,Happy
148021,0,1,0,0,0,0,1,": The whole ""Handsome Tigers"" team watching Joy and saying how cute she is! …",Sun Mar 15 08:03:40 +0000 2020,Happy
